incidentid,priority,cars,length,backlog,location,epoch
513,3,1,69,19,630,1647587621
514,4,1,12,35,608,1647587707
515,4,1,76,16,503,1647587927
516,2,2,35,63,585,1647588013
517,4,1,12,12,525,1647588494
518,2,2,33,34,561,1647588556
519,4,1,65,13,524,1647588774
520,3,1,51,37,143,1647588944
521,4,1,26,25,792,1647589023
522,3,1,71,35,830,1647589036
523,3,1,83,27,374,1647589181
524,4,1,56,47,649,1647589313
525,2,1,59,16,375,1647589324
526,4,1,33,30,273,1647589403
527,3,2,30,32,202,1647589410
528,4,1,33,26,62,1647589517
529,4,2,53,40,489,1647589536
530,4,1,79,28,312,1647589910
531,3,1,35,37,504,1647589943
532,1,1,43,27,62,1647590090
533,4,1,37,15,473,1647590142
534,3,1,6,46,669,1647590160
535,4,2,42,34,685,1647590257
536,3,1,7,18,303,1647590275
537,4,1,30,33,582,1647590406
538,4,1,27,68,330,1647590529
539,3,1,50,21,799,1647590723
540,3,2,32,40,833,1647590763
541,3,2,11,47,689,1647590805
542,4,1,24,57,434,1647591003
543,3,2,55,53,719,1647591136
544,4,1,23,24,335,1647591177
545,4,1,32,16,441,1647591274
546,3,1,34,13,651,1647591542
547,2,1,3,14,473,1647591776
548,4,1,39,14,395,1647591776
549,3,1,56,16,706,1647592061
550,3,1,39,30,559,1647592099
551,3,2,20,59,560,1647592112
552,3,1,38,18,205,1647592145
553,2,1,47,12,488,1647592177
554,1,1,64,24,559,1647592181
555,4,1,53,12,893,1647592718
556,4,1,11,38,388,1647592752
557,3,1,10,12,566,1647592850
558,1,2,58,14,666,1647592917
559,2,1,17,31,440,1647593223
560,3,1,49,27,399,1647593253
561,4,1,80,32,495,1647593308
562,3,2,35,44,515,1647593320
563,4,2,63,37,204,1647593337
564,3,2,33,59,492,1647593352
565,4,1,24,25,517,1647593544
566,4,1,52,19,309,1647593776
567,2,2,95,48,425,1647593871
568,3,2,71,41,759,1647593895
569,2,1,48,38,523,1647593919
570,3,1,5,47,225,1647594239
571,2,1,43,51,440,1647594279
572,3,1,66,14,462,1647594296
573,4,1,22,41,581,1647594327
574,3,2,41,55,436,1647594481
575,4,1,16,22,651,1647594522
576,3,1,58,12,323,1647594536
577,4,1,58,42,672,1647594654
578,3,1,20,14,439,1647594779
579,4,2,73,24,367,1647594783
580,4,1,55,28,260,1647594885
581,4,2,8,36,279,1647595025
582,2,1,30,19,456,1647595131
583,2,2,68,21,435,1647595170
584,3,1,61,36,889,1647595189
585,4,1,53,40,542,1647595329
586,2,1,19,39,806,1647595394
587,3,4,30,72,289,1647595400
588,4,1,74,13,372,1647595403
589,4,1,60,30,905,1647595556
590,4,2,43,28,563,1647595769
591,4,1,79,26,441,1647595789
592,4,2,62,11,623,1647595884
593,4,1,2,52,462,1647595906
594,2,1,3,43,283,1647596242
595,4,1,70,19,498,1647596295
596,2,1,72,58,454,1647596437
597,4,2,48,36,261,1647596492
598,3,1,27,37,677,1647596586
599,2,1,48,24,745,1647596685
600,3,1,74,32,533,1647596799
601,3,1,35,20,331,1647596815
602,2,1,63,95,289,1647596912
603,4,1,47,37,500,1647596924
604,3,2,28,35,513,1647597062
605,4,1,33,68,280,1647597092
606,2,1,39,34,704,1647597128
607,3,1,13,21,465,1647597128
608,3,1,9,58,315,1647597213
609,3,1,28,36,609,1647597475
610,3,1,16,67,289,1647597710
611,4,1,23,43,344,1647597737
612,4,1,14,27,537,1647597776
613,4,1,52,52,367,1647598145
614,4,2,51,22,435,1647598195
615,4,3,19,15,351,1647598212
616,4,2,36,45,621,1647598241
617,2,1,51,34,543,1647598340
618,3,1,115,47,588,1647598369
619,3,2,17,18,518,1647598381
620,3,2,14,25,734,1647598404
621,4,1,37,31,646,1647598593
622,3,1,17,32,267,1647598689
623,4,1,45,14,538,1647598917
624,4,1,24,17,289,1647598929
625,4,1,31,45,424,1647599215
626,4,1,16,47,523,1647599250
627,2,1,44,35,537,1647599377
628,4,1,47,41,459,1647599400
629,3,1,34,25,566,1647599471
630,2,2,13,37,499,1647599478
631,4,1,20,38,524,1647599544
632,2,1,11,32,563,1647599647
633,4,1,50,51,413,1647599767
634,4,1,63,30,740,1647600130
635,4,1,81,50,793,1647600224
636,4,1,30,49,655,1647600479
637,3,1,41,29,636,1647600647
638,3,1,41,62,542,1647600698
639,3,1,17,25,181,1647600700
640,4,1,38,52,459,1647600701
641,3,1,5,26,489,1647600732
642,4,1,48,33,456,1647600762
643,4,1,37,61,315,1647600878
644,4,1,14,48,969,1647600970
645,4,1,7,33,607,1647601088
646,4,2,43,21,492,1647601233
647,3,1,15,42,517,1647601249
648,3,1,64,42,420,1647601367
649,3,1,21,57,313,1647601371
650,2,1,20,33,832,1647601387
651,3,2,15,29,503,1647601445
652,3,1,7,52,158,1647601450
653,4,1,39,15,357,1647601594
654,4,1,47,24,504,1647601759
655,3,1,34,35,553,1647601956
656,4,2,44,38,447,1647601964
657,4,2,60,46,309,1647601992
658,4,1,3,16,825,1647602189
659,2,1,11,34,555,1647602212
660,3,1,12,56,39,1647602308
661,4,1,6,49,580,1647602314
662,4,2,36,44,678,1647602493
663,4,2,73,40,391,1647602546
664,3,1,20,31,114,1647602615
665,4,1,35,32,107,1647602627
666,2,1,38,35,455,1647602775
667,2,1,39,78,461,1647602812
668,1,2,54,33,829,1647602813
669,3,1,29,50,329,1647602861
670,4,1,66,36,915,1647602931
671,4,1,64,19,642,1647602938
672,4,2,60,27,656,1647603160
673,3,1,13,38,869,1647603163
674,2,2,21,68,372,1647603230
675,3,3,60,46,520,1647603334
676,3,1,38,25,398,1647603385
677,4,2,26,29,125,1647603623
678,3,1,45,43,378,1647603688
679,2,1,54,33,388,1647603792
680,3,2,37,52,525,1647603818
681,1,2,56,42,544,1647603846
682,4,2,35,41,125,1647603934
683,4,2,38,61,581,1647604148
684,4,1,3,71,288,1647604407
685,3,1,6,51,818,1647604420
686,3,1,19,61,491,1647604431
687,3,1,24,30,178,1647604634
688,3,1,37,16,273,1647604997
689,4,2,45,39,538,1647605043
690,2,1,73,72,559,1647605138
691,3,1,49,28,441,1647605273
692,3,2,41,51,601,1647605483
693,4,1,2,70,398,1647605488
694,4,1,8,12,313,1647605541
695,3,1,28,49,682,1647605580
696,3,3,62,39,207,1647605657
697,3,3,9,35,710,1647605704
698,4,1,21,17,390,1647605737
699,3,1,26,33,335,1647605807
700,4,1,23,26,544,1647605832
701,4,1,26,27,183,1647605942
702,2,1,36,68,210,1647605976
703,3,1,41,24,353,1647605984
704,2,2,26,16,477,1647606003
705,2,1,22,34,392,1647606003
706,2,2,60,44,688,1647606046
707,4,1,47,32,800,1647606098
708,4,1,48,36,292,1647606168
709,3,1,42,15,91,1647606247
710,3,1,10,17,603,1647606503
711,3,1,24,35,112,1647606840
712,4,2,8,39,630,1647607005
713,4,2,76,21,812,1647607040
714,4,1,8,24,143,1647607051
715,4,2,47,66,397,1647607213
716,3,1,6,40,840,1647607294
717,4,1,15,30,420,1647607302
718,3,1,30,28,560,1647607321
719,3,1,22,41,398,1647607381
720,2,1,29,60,251,1647607396
721,3,1,48,29,309,1647607500
722,3,2,20,29,856,1647607575
723,4,1,40,20,583,1647607585
724,3,1,52,21,832,1647607585
725,3,2,26,16,627,1647607714
726,4,1,29,45,658,1647607735
727,2,1,43,66,415,1647607778
728,2,1,49,17,817,1647607869
729,3,1,41,37,504,1647607870
730,3,1,4,32,888,1647607976
731,4,1,75,29,330,1647607987
732,2,1,5,25,911,1647608008
733,1,2,6,24,504,1647608126
734,3,2,18,22,498,1647608187
735,4,1,35,51,309,1647608337
736,4,2,74,36,399,1647608539
737,3,2,79,43,228,1647608578
738,3,2,22,46,256,1647608691
739,3,1,14,27,114,1647608799
740,4,1,27,43,375,1647608917
741,4,1,67,33,514,1647608925
742,4,1,14,32,462,1647608950
743,4,1,18,11,91,1647608963
744,3,2,44,11,99,1647608974
745,3,1,4,22,139,1647609048
746,3,2,49,11,748,1647609179
747,4,1,17,24,204,1647609214
748,2,1,22,39,712,1647609276
749,3,2,39,17,396,1647609299
750,4,3,47,66,399,1647609310
751,1,2,5,51,544,1647609316
752,3,1,8,43,386,1647609366
753,4,3,24,45,394,1647609400
754,3,1,32,33,462,1647609412
755,3,1,13,66,627,1647609532
756,1,1,76,36,441,1647609687
757,3,1,36,36,425,1647609716
758,4,3,13,47,435,1647609721
759,3,1,4,37,515,1647609765
760,3,1,23,35,594,1647609792
761,4,1,69,37,464,1647609806
762,3,1,18,18,637,1647609812
763,3,1,31,12,515,1647609863
764,3,1,69,43,482,1647609868
765,4,1,19,43,786,1647609900
766,3,1,20,37,504,1647609910
767,3,1,19,34,460,1647610532
768,4,1,40,33,250,1647610618
769,4,1,53,32,544,1647610927
770,3,1,34,40,474,1647611119
771,4,1,18,22,542,1647611160
772,2,1,17,10,59,1647611174
773,4,1,55,20,832,1647611199
774,4,2,28,24,646,1647611255
775,3,1,63,27,988,1647611280
776,3,1,16,19,456,1647611327
777,4,3,29,35,489,1647611349
778,3,2,34,27,273,1647611380
779,3,1,65,36,228,1647611460
780,4,1,13,17,524,1647611558
781,3,1,9,43,492,1647611626
782,4,1,15,66,97,1647611780
783,3,1,10,34,420,1647611821
784,4,1,23,58,462,1647611828
785,3,1,54,22,804,1647611859
786,3,1,86,39,281,1647611877
787,3,1,34,48,416,1647611911
788,2,2,25,35,368,1647612035
789,3,1,10,28,830,1647612062
790,2,1,23,54,496,1647612100
791,3,2,34,39,688,1647612330
792,4,1,5,35,207,1647612368
793,4,2,36,55,434,1647612375
794,3,1,34,53,604,1647612403
795,2,1,74,59,997,1647612465
796,3,2,53,42,672,1647612503
797,3,1,67,39,218,1647612507
798,4,3,4,42,644,1647612690
799,4,1,28,36,582,1647612774
800,2,2,38,10,673,1647612788
801,3,2,33,33,683,1647612797
802,2,2,37,54,227,1647612813
803,3,1,50,27,544,1647612848
804,4,2,38,53,500,1647613232
805,3,1,11,21,455,1647613370
806,1,2,69,32,581,1647613481
807,1,2,30,41,434,1647613497
808,4,2,78,57,161,1647613527
809,4,2,17,45,720,1647613551
810,2,2,46,16,702,1647613597
811,3,1,1,38,491,1647613762
812,4,1,5,56,399,1647614257
813,1,1,14,41,272,1647614424
814,4,1,10,48,546,1647614500
815,4,1,40,32,644,1647614505
816,2,1,26,32,460,1647614800
817,4,1,41,61,949,1647614903
818,2,2,17,11,999,1647615336
819,3,1,29,30,435,1647615428
820,4,2,27,14,397,1647615447
