incidentid,priority,cars,length,backlog,location,epoch
115,4,2,15,5,111,1641023031
116,5,1,38,23,382,1641023128
117,3,2,26,41,182,1641023267
118,3,1,25,40,476,1641023306
119,3,1,19,29,14,1641023342
120,3,1,67,33,219,1641023445
121,4,1,31,38,363,1641023582
122,4,1,50,22,254,1641023686
123,5,1,41,33,64,1641023728
124,4,1,51,29,496,1641024044
125,4,1,83,35,221,1641024075
126,5,3,42,28,304,1641024123
127,2,3,7,35,352,1641024157
128,2,2,69,32,262,1641024169
129,3,2,54,19,107,1641024205
130,3,3,12,45,337,1641024407
131,4,1,25,42,424,1641024410
132,4,2,34,21,176,1641024428
133,5,1,35,26,61,1641024611
134,4,1,68,31,338,1641024704
135,3,1,75,8,258,1641024746
136,1,2,62,34,286,1641024905
137,5,1,26,23,237,1641024975
138,4,1,69,25,494,1641025025
139,5,1,54,33,291,1641025043
140,5,3,65,32,399,1641025207
141,5,1,46,32,112,1641025255
142,4,1,37,35,482,1641025280
143,4,1,67,30,460,1641025402
144,5,1,31,34,436,1641025500
145,4,1,55,22,162,1641025519
146,4,1,44,37,221,1641025623
147,5,1,38,22,178,1641025639
148,5,2,58,43,198,1641025787
149,4,1,64,39,355,1641025882
150,5,1,29,22,384,1641025927
151,3,1,42,38,320,1641026017
152,5,1,44,18,299,1641026096
153,4,3,44,27,140,1641026129
154,4,2,57,34,178,1641026131
155,4,1,33,13,476,1641026213
156,5,1,51,36,361,1641026220
157,5,1,35,42,430,1641026303
158,4,1,32,31,371,1641026315
159,5,1,37,9,247,1641026322
160,4,1,51,34,263,1641026333
161,5,1,32,25,365,1641026480
162,5,4,48,34,401,1641026640
163,3,1,21,24,402,1641026758
164,5,3,48,20,270,1641026811
165,3,1,65,31,43,1641026835
166,4,1,44,45,236,1641026910
167,4,1,30,8,133,1641027125
168,3,1,52,40,123,1641027302
169,1,1,30,43,108,1641027355
170,5,2,20,32,377,1641027376
171,4,2,33,31,435,1641027422
172,5,1,67,53,352,1641027649
173,4,1,10,27,205,1641027721
174,5,1,44,28,214,1641027728
175,5,1,54,21,209,1641027729
176,3,1,58,21,310,1641027862
177,2,1,25,26,113,1641027873
178,4,2,72,33,191,1641027912
179,5,1,42,28,8,1641027966
180,5,1,88,42,226,1641027976
181,3,1,66,42,388,1641028052
182,3,1,26,27,156,1641028177
183,4,1,40,29,136,1641028210
184,3,1,47,27,213,1641028230
185,4,1,33,52,202,1641028457
186,3,2,46,43,493,1641028462
187,5,2,41,37,427,1641028535
188,5,1,39,15,264,1641028590
189,5,1,31,35,154,1641028594
190,4,1,36,29,367,1641028604
191,2,2,44,34,217,1641028806
192,3,1,39,32,412,1641028814
193,5,1,18,21,323,1641028879
194,2,1,45,22,88,1641028910
195,3,1,31,50,123,1641029033
196,4,1,25,12,278,1641029350
197,3,1,61,40,459,1641029363
198,5,1,44,21,155,1641029388
199,3,1,61,31,2,1641029463
200,5,1,47,41,78,1641029506
201,3,1,44,34,430,1641029582
202,5,1,9,28,52,1641029636
203,5,1,25,22,168,1641029644
204,5,1,58,41,30,1641029695
205,3,1,35,32,39,1641029701
206,4,1,32,17,82,1641029729
207,5,2,36,28,319,1641029777
208,4,1,48,20,284,1641029803
209,5,1,42,14,211,1641029805
210,4,1,33,13,261,1641029846
211,5,1,66,43,257,1641029886
212,5,1,45,45,508,1641029892
213,4,1,56,30,175,1641030030
214,4,1,48,43,313,1641030085
215,5,2,49,26,16,1641030160
216,4,1,52,36,286,1641030194
217,5,1,61,32,112,1641030209
218,5,1,16,22,178,1641030288
219,4,1,49,16,26,1641030315
220,5,1,30,41,282,1641030365
221,2,2,5,36,492,1641030440
222,5,4,18,26,460,1641030466
223,2,1,41,42,170,1641030556
224,4,2,42,19,422,1641030560
225,4,3,55,40,239,1641030664
226,3,1,30,33,362,1641030675
227,3,2,20,49,368,1641030717
228,5,2,19,35,185,1641030724
229,5,1,52,36,444,1641030800
230,3,1,5,32,479,1641030903
231,5,1,25,37,409,1641030944
232,5,1,59,34,444,1641031061
233,5,1,47,44,200,1641031070
234,5,1,46,36,436,1641031088
235,5,1,63,15,442,1641031204
236,4,1,35,27,160,1641031207
237,5,2,62,17,333,1641031231
238,4,1,49,21,126,1641031252
239,5,1,53,27,339,1641031275
240,5,1,33,33,497,1641031279
241,5,1,56,40,33,1641031288
242,5,1,51,12,386,1641031314
243,4,2,49,29,429,1641031329
244,5,1,50,22,47,1641031361
245,5,1,18,27,475,1641031402
246,5,1,53,19,179,1641031404
247,4,1,49,35,413,1641031425
248,3,1,39,29,419,1641031510
249,4,1,50,31,267,1641031737
250,5,1,11,46,63,1641031804
251,4,1,65,32,340,1641031875
252,5,1,51,43,242,1641031889
253,3,2,64,24,126,1641031890
254,5,1,61,37,12,1641031952
255,5,2,31,45,168,1641031959
256,4,1,54,21,260,1641032005
257,5,2,31,30,25,1641032021
258,5,1,25,16,417,1641032074
259,4,1,48,28,1,1641032208
260,5,2,44,37,135,1641032299
261,5,1,37,29,374,1641032365
262,4,1,58,29,188,1641032556
263,3,1,58,53,81,1641032581
264,4,1,47,41,426,1641032675
265,3,2,47,34,498,1641032712
266,4,1,52,33,271,1641032767
267,4,1,55,29,189,1641032777
268,4,1,41,45,388,1641032802
269,4,1,44,19,363,1641032820
270,4,2,45,20,169,1641032824
271,5,1,43,48,209,1641032851
272,4,1,36,47,134,1641032862
273,5,2,56,37,286,1641032905
274,3,1,31,23,442,1641032909
275,4,1,72,23,480,1641032935
276,3,2,45,20,274,1641032935
277,4,1,35,32,230,1641032936
278,5,1,38,26,387,1641032957
279,5,1,49,35,44,1641032976
280,5,1,43,11,334,1641032989
281,5,1,57,34,398,1641033001
282,5,1,45,41,194,1641033064
283,4,1,42,36,465,1641033161
284,2,1,44,18,368,1641033176
285,4,1,23,28,220,1641033177
286,4,1,21,24,315,1641033205
287,4,1,39,18,87,1641033205
288,5,1,25,33,236,1641033251
289,4,1,57,24,163,1641033347
290,5,1,38,20,106,1641033363
291,2,2,43,50,393,1641033364
292,3,1,43,36,297,1641033468
293,5,1,55,30,11,1641033484
294,5,1,58,34,138,1641033508
295,4,2,57,19,503,1641033622
296,4,1,32,25,93,1641033634
297,5,2,51,31,24,1641033662
298,4,1,19,35,340,1641033696
299,4,1,28,46,453,1641033697
300,4,1,60,42,129,1641033726
301,4,1,64,21,344,1641033762
302,5,2,44,24,471,1641033766
303,5,1,48,40,123,1641033804
304,5,3,54,28,119,1641033813
305,3,1,62,29,340,1641033941
306,4,1,46,41,240,1641033963
307,4,1,63,16,238,1641034019
308,5,2,45,37,496,1641034043
309,2,3,54,28,260,1641034054
310,5,1,37,24,169,1641034062
311,5,1,55,34,72,1641034064
312,3,1,59,32,144,1641034087
313,4,4,38,27,51,1641034117
314,4,1,62,31,348,1641034171
315,4,1,20,31,489,1641034177
316,4,2,36,28,249,1641034200
317,4,1,47,13,284,1641034211
318,4,1,60,13,145,1641034214
319,5,2,54,36,323,1641034237
320,3,2,41,27,345,1641034298
321,5,2,65,38,268,1641034347
322,3,1,48,33,444,1641034371
323,5,1,60,20,464,1641034416
324,3,1,45,13,205,1641034431
325,3,1,51,29,213,1641034434
326,4,1,48,27,500,1641034466
327,3,1,63,15,267,1641034539
328,3,1,32,27,464,1641034542
329,5,1,34,29,353,1641034625
330,5,1,74,6,16,1641034690
331,4,1,25,39,87,1641034703
332,3,1,38,35,294,1641034707
333,4,1,25,45,497,1641034830
334,3,2,61,22,379,1641034932
335,5,1,28,33,391,1641034950
336,4,1,33,37,447,1641034991
337,4,1,36,17,438,1641035001
338,1,1,29,44,215,1641035012
339,3,1,21,24,332,1641035028
340,4,1,32,32,280,1641035086
341,3,1,52,17,306,1641035100
342,3,2,50,19,191,1641035180
343,5,1,33,33,234,1641035187
344,4,1,69,34,450,1641035213
345,3,3,12,39,316,1641035295
346,4,1,41,31,396,1641035324
347,4,1,41,41,153,1641035357
348,4,1,13,28,389,1641035411
349,5,1,18,30,208,1641035432
350,4,4,41,20,13,1641035434
351,4,1,48,22,264,1641035436
352,4,1,43,36,261,1641035476
353,3,1,39,47,457,1641035494
354,3,1,84,11,380,1641035581
355,5,4,57,47,127,1641035593
356,5,2,60,23,510,1641035688
357,2,1,22,41,324,1641035702
358,3,2,23,39,366,1641035707
359,2,1,16,23,114,1641035750
360,5,1,31,21,123,1641035771
361,3,1,48,28,279,1641035805
362,5,1,41,27,178,1641035846
363,3,1,50,44,175,1641035847
364,3,1,45,43,28,1641035865
365,4,1,60,17,164,1641035937
366,2,1,30,33,204,1641036134
367,2,1,40,36,206,1641036187
368,5,1,34,39,455,1641036196
369,4,4,32,43,394,1641036263
370,5,1,72,17,111,1641036306
371,5,1,46,26,12,1641036348
372,4,1,52,19,62,1641036401
373,4,4,38,38,51,1641036419
374,4,1,46,26,149,1641036436
375,5,1,59,34,59,1641036477
376,4,2,50,27,396,1641036492
377,4,1,37,42,421,1641036592
378,4,1,29,25,35,1641036618
379,5,1,34,38,213,1641036695
380,5,1,47,35,2,1641036716
381,5,1,44,12,208,1641036851
382,3,1,59,28,374,1641036886
383,5,1,41,32,469,1641036920
384,4,2,48,31,167,1641036961
385,4,3,29,15,163,1641037015
386,4,1,66,19,294,1641037033
387,4,1,57,49,456,1641037056
388,5,1,33,15,276,1641037066
389,4,2,13,40,231,1641037116
390,5,1,43,35,180,1641037123
391,5,1,26,34,94,1641037162
392,4,2,55,38,234,1641037240
393,3,1,44,27,38,1641037249
394,5,1,38,30,157,1641037306
395,5,1,40,10,21,1641037316
396,5,3,53,43,173,1641037383
397,4,1,55,19,45,1641037398
398,4,2,50,35,506,1641037422
399,5,1,48,21,405,1641037455
400,4,1,36,42,188,1641037508
401,4,4,18,36,121,1641037518
402,5,2,43,31,350,1641037536
403,4,5,37,21,345,1641037556
404,5,2,46,39,159,1641037565
405,3,1,31,24,208,1641037565
406,2,1,60,27,80,1641037611
407,4,2,56,19,448,1641037618
408,5,1,43,28,287,1641037623
409,2,2,48,25,281,1641037624
410,4,2,62,26,416,1641037625
411,5,1,57,25,204,1641037736
412,3,1,42,37,370,1641037751
413,4,1,18,54,20,1641037758
414,4,1,39,21,339,1641037779
415,4,1,20,37,147,1641037791
416,4,1,47,16,313,1641037825
417,4,1,46,37,198,1641037842
418,5,1,46,33,8,1641037954
419,4,2,34,32,287,1641038035
420,4,1,30,8,177,1641038069
421,5,1,37,25,115,1641038083
422,5,2,49,25,494,1641038148
423,4,3,38,30,211,1641038197
424,4,2,37,52,85,1641038211
425,5,1,35,29,261,1641038213
426,4,2,35,33,157,1641038218
427,5,1,40,19,177,1641038415
428,4,2,29,40,431,1641038468
429,4,1,51,41,265,1641038520
430,3,1,64,17,47,1641038547
431,5,1,67,20,386,1641038557
432,5,1,28,43,84,1641038564
433,5,1,56,14,387,1641038567
434,3,1,20,23,343,1641038574
435,4,1,47,24,207,1641038614
436,5,2,33,47,113,1641038715
437,2,1,45,14,68,1641038762
438,2,1,49,52,378,1641038796
439,4,1,36,18,169,1641038800
440,4,2,55,25,147,1641038826
441,5,1,58,25,91,1641038837
442,4,1,16,20,202,1641038891
443,5,1,65,26,495,1641038906
444,4,1,45,35,148,1641039053
445,4,1,56,26,100,1641039078
446,4,1,53,33,290,1641039116
447,4,1,45,24,297,1641039158
448,5,1,64,29,157,1641039170
449,5,2,49,33,30,1641039179
450,2,1,40,41,157,1641039290
451,5,2,36,51,210,1641039332
452,5,1,29,33,272,1641039392
453,4,2,30,29,207,1641039437
454,4,1,48,37,25,1641039438
455,3,2,40,41,119,1641039493
456,3,2,66,39,286,1641039515
457,4,3,38,16,377,1641039540
458,1,2,40,29,248,1641039577
459,1,1,45,40,492,1641039602
460,5,1,40,27,436,1641039819
461,5,4,8,32,306,1641039834
462,5,1,48,18,152,1641039917
463,3,1,62,23,165,1641039932
464,5,1,65,25,252,1641039963
465,3,1,21,35,208,1641039971
466,5,1,71,38,459,1641039980
467,4,1,39,25,11,1641040062
468,5,1,60,18,473,1641040064
469,5,2,70,56,124,1641040078
470,4,1,31,19,24,1641040115
471,5,1,33,10,265,1641040137
472,5,1,51,35,34,1641040145
473,5,1,24,26,382,1641040188
474,2,1,64,26,356,1641040201
475,4,2,59,25,141,1641040205
476,3,1,47,21,333,1641040235
477,4,1,56,24,272,1641040325
478,4,1,17,39,185,1641040371
479,5,1,58,25,417,1641040380
480,4,2,39,10,285,1641040432
481,5,1,33,40,54,1641040470
482,4,1,54,7,219,1641040496
483,4,1,50,27,256,1641040511
484,4,1,50,23,233,1641040526
485,4,1,46,31,508,1641040556
486,4,1,28,39,380,1641040614
487,4,1,46,33,409,1641040642
488,4,2,62,22,2,1641040646
489,4,1,69,34,129,1641040711
490,1,1,69,26,6,1641040758
491,4,2,42,46,318,1641040778
492,3,1,56,25,410,1641040976
493,4,1,45,31,257,1641040981
494,3,1,30,32,346,1641040999
495,2,1,60,24,492,1641041161
496,4,2,57,25,78,1641041214
497,4,2,52,48,476,1641041234
498,4,1,52,29,105,1641041238
499,4,1,62,28,131,1641041277
500,4,1,23,36,230,1641041288
501,5,1,41,51,324,1641041309
502,5,1,110,41,210,1641041309
503,4,2,53,33,440,1641041329
504,4,1,11,39,65,1641041343
505,2,3,61,41,106,1641041346
506,4,1,33,52,172,1641041358
507,4,1,48,38,207,1641041425
508,5,1,80,19,55,1641041471
509,5,2,43,27,196,1641041495
510,5,4,31,37,67,1641041506
511,2,1,63,11,352,1641041599
512,5,2,19,38,335,1641041675
513,5,1,33,31,202,1641041755
514,4,1,30,28,297,1641041756
515,4,1,40,20,428,1641041807
516,5,1,5,16,284,1641041820
517,1,2,46,32,240,1641041873
518,2,1,52,44,71,1641042044
519,4,1,44,37,386,1641042187
520,5,1,53,36,210,1641042285
521,4,1,44,27,128,1641042382
522,5,2,68,17,153,1641042436
523,5,1,45,21,210,1641042503
524,5,1,27,30,393,1641042521
525,5,1,78,50,3,1641042532
526,4,1,35,6,99,1641042560
527,4,1,58,40,286,1641042640
528,4,1,38,54,375,1641042678
529,3,2,59,42,445,1641042702
530,5,3,75,30,450,1641042711
531,3,1,25,38,161,1641042774
532,5,1,47,25,470,1641042781
533,5,1,49,27,220,1641042802
534,3,1,38,46,499,1641042829
535,5,1,32,29,39,1641042863
536,5,1,47,36,54,1641042973
537,4,2,38,12,364,1641042977
538,5,1,5,41,271,1641043012
539,5,1,25,44,381,1641043051
540,5,2,56,30,286,1641043054
541,5,1,53,19,429,1641043057
542,2,1,40,29,109,1641043080
543,4,1,41,26,379,1641043175
544,1,1,20,32,407,1641043200
545,3,2,41,34,335,1641043201
546,3,2,42,39,273,1641043210
547,3,1,68,44,26,1641043285
548,4,1,42,52,87,1641043288
549,2,1,65,23,257,1641043290
550,3,1,44,32,20,1641043306
551,5,1,51,30,326,1641043320
552,4,1,50,46,414,1641043330
553,5,1,57,35,270,1641043395
554,4,1,66,24,386,1641043420
555,4,1,49,49,350,1641043435
556,5,1,80,34,26,1641043440
557,3,1,61,21,217,1641043444
558,5,1,54,17,492,1641043547
559,5,2,38,20,220,1641043583
560,4,1,35,16,213,1641043649
561,3,2,36,44,108,1641043654
562,5,2,60,38,217,1641043655
563,5,1,57,20,216,1641043724
564,4,2,60,26,148,1641043762
565,5,2,48,32,411,1641043838
566,3,1,46,23,475,1641043901
567,5,1,53,22,345,1641043922
568,4,1,37,38,152,1641043945
569,3,1,38,28,131,1641043954
570,2,2,37,28,99,1641043960
571,4,1,53,20,486,1641043999
572,5,1,51,23,69,1641044016
573,4,1,71,23,303,1641044071
574,5,1,47,50,212,1641044080
575,4,1,10,27,287,1641044203
576,3,3,41,39,81,1641044246
577,2,1,53,38,37,1641044294
578,3,1,59,15,497,1641044324
579,4,1,34,27,122,1641044385
580,4,1,23,49,339,1641044466
581,5,1,44,56,231,1641044532
582,4,1,30,33,220,1641044541
583,4,1,49,26,175,1641044568
584,4,1,59,7,403,1641044593
585,5,2,21,6,225,1641044621
586,4,1,60,22,257,1641044648
587,5,1,63,25,366,1641044787
588,5,1,62,31,48,1641044827
589,3,1,70,33,355,1641044960
590,3,1,34,31,54,1641044984
591,3,1,42,32,370,1641044988
592,3,1,29,38,96,1641045043
593,5,1,82,44,210,1641045058
594,4,1,47,37,50,1641045089
595,4,1,31,49,338,1641045129
596,5,1,52,44,180,1641045135
597,5,1,68,22,18,1641045143
598,5,1,19,38,35,1641045218
599,4,1,47,39,360,1641045219
600,5,1,24,45,72,1641045251
601,2,1,79,26,501,1641045279
602,4,1,23,27,326,1641045283
603,3,1,65,37,57,1641045315
604,5,1,24,44,184,1641045332
605,4,1,47,27,67,1641045381
606,4,3,47,28,46,1641045399
607,4,1,55,30,140,1641045508
608,4,1,37,49,145,1641045524
609,5,1,23,36,49,1641045626
610,1,1,70,22,137,1641045632
611,3,1,43,37,504,1641045639
612,5,1,68,33,238,1641045645
613,3,1,41,29,232,1641045730
614,5,1,52,46,14,1641045750
615,4,1,31,12,187,1641045753
616,4,1,48,34,209,1641045778
617,4,3,46,47,314,1641045783
618,4,1,21,42,10,1641045856
619,5,1,46,28,146,1641045870
620,3,3,71,21,60,1641045897
621,5,1,33,13,280,1641045944
622,2,1,42,26,216,1641045979
623,4,1,54,50,106,1641045990
624,3,4,58,37,189,1641046027
625,5,1,70,38,202,1641046038
626,5,1,39,28,121,1641046071
627,5,1,52,26,468,1641046106
628,5,2,57,37,282,1641046109
629,3,2,57,34,215,1641046153
630,5,2,9,42,398,1641046160
631,4,1,64,31,462,1641046193
632,5,1,35,27,241,1641046206
633,3,2,45,33,39,1641046237
634,5,1,67,28,90,1641046243
635,3,3,48,30,152,1641046248
636,4,1,30,27,262,1641046270
637,5,3,58,22,128,1641046294
638,5,1,50,24,312,1641046311
639,5,2,64,30,118,1641046319
640,3,1,32,32,499,1641046352
641,5,1,60,29,438,1641046379
642,4,1,69,26,485,1641046390
643,5,2,36,16,13,1641046392
644,5,1,53,22,39,1641046529
645,5,1,52,40,117,1641046556
646,4,2,58,33,396,1641046569
647,4,3,47,26,76,1641046572
648,5,2,51,25,193,1641046591
649,4,1,36,25,486,1641046675
650,4,2,63,30,103,1641046724
651,5,3,28,31,488,1641046781
652,3,1,41,26,222,1641046790
653,5,1,25,8,435,1641046823
654,5,1,44,22,199,1641046838
655,4,1,37,36,33,1641047038
656,3,3,59,18,274,1641047065
657,5,1,65,36,78,1641047077
658,3,1,36,35,215,1641047102
659,4,1,64,14,473,1641047161
660,5,1,32,36,371,1641047180
661,4,1,40,31,35,1641047197
662,2,1,35,25,445,1641047200
663,5,1,47,26,410,1641047211
664,5,2,51,27,130,1641047369
665,1,1,61,29,85,1641047382
666,4,1,25,34,357,1641047398
667,5,1,46,45,147,1641047411
668,3,1,57,7,422,1641047471
669,4,1,65,15,335,1641047486
670,5,1,48,27,194,1641047487
671,4,1,41,13,444,1641047527
672,4,3,48,22,113,1641047551
673,3,1,43,16,374,1641047612
674,3,1,58,21,176,1641047761
675,4,1,29,24,44,1641047849
676,2,1,55,36,102,1641047888
677,4,2,47,36,478,1641047928
678,5,2,50,29,135,1641048004
679,5,1,27,14,380,1641048028
680,3,3,49,21,335,1641048064
681,4,2,21,30,171,1641048110
682,2,2,72,39,226,1641048119
683,4,1,26,59,429,1641048135
684,4,1,25,35,195,1641048145
685,5,2,21,43,43,1641048150
686,5,1,59,22,472,1641048238
687,5,1,34,31,79,1641048253
688,4,1,36,30,231,1641048269
689,2,1,21,40,108,1641048379
690,4,1,20,29,431,1641048386
691,4,1,47,38,128,1641048431
692,4,1,60,45,263,1641048465
693,5,1,41,30,441,1641048490
694,4,1,57,31,363,1641048546
695,3,2,36,36,254,1641048567
696,3,2,40,36,241,1641048597
697,5,1,36,33,433,1641048598
698,3,1,24,27,108,1641048628
699,5,1,42,38,182,1641048668
700,4,2,34,16,141,1641048695
701,2,1,53,30,353,1641048754
702,3,1,51,35,323,1641048773
703,5,1,52,33,197,1641048883
704,3,1,71,21,120,1641048906
705,4,1,58,19,308,1641048943
706,4,1,47,15,273,1641048958
707,3,2,30,37,173,1641048967
708,3,1,42,31,170,1641049064
709,5,1,32,21,134,1641049083
710,2,1,49,26,76,1641049208
711,4,1,31,40,104,1641049223
712,5,1,54,27,233,1641049320
713,5,1,56,58,420,1641049507
714,5,1,37,39,105,1641049574
715,4,2,28,33,410,1641049609
716,3,1,30,34,22,1641049694
717,4,1,43,33,58,1641049737
718,5,1,62,28,74,1641049824
719,4,1,18,23,430,1641049889
720,4,2,28,44,490,1641050027
721,5,1,18,32,111,1641050039
722,4,1,31,40,200,1641050040
723,3,1,59,21,151,1641050144
724,4,2,27,65,75,1641050180
725,2,1,84,27,15,1641050211
726,3,1,40,28,332,1641050284
727,4,1,44,5,140,1641050410
728,5,1,31,36,140,1641050424
729,5,1,51,23,352,1641050440
730,3,1,47,28,426,1641050487
731,5,1,67,36,330,1641050681
732,3,1,37,20,269,1641050734
733,5,1,56,54,279,1641050803
734,3,1,37,32,397,1641050805
735,4,2,51,33,176,1641050866
736,5,1,41,23,143,1641050962
737,4,1,40,21,175,1641051165
738,5,3,37,37,486,1641051171
739,3,3,27,12,266,1641051224
740,5,1,56,33,290,1641051240
741,4,1,40,65,327,1641051325
742,4,1,36,25,242,1641051325
743,4,1,29,46,172,1641051329
744,5,2,32,35,449,1641051513
745,4,2,32,25,478,1641051690
746,3,1,51,32,462,1641051699
747,5,2,25,19,309,1641051759
748,4,1,34,35,184,1641051761
749,5,1,59,19,284,1641051763
750,3,1,49,37,319,1641051869
751,5,1,81,35,158,1641051897
752,4,1,38,42,244,1641051998
753,4,3,84,38,87,1641052016
754,5,1,24,49,276,1641052034
755,4,1,67,37,37,1641052070
756,3,1,46,24,505,1641052124
757,4,1,51,34,77,1641052190
758,5,1,37,25,299,1641052327
759,5,2,69,42,363,1641052367
760,3,1,31,43,504,1641052513
761,4,3,55,42,124,1641052526
762,5,1,62,21,46,1641052566
763,1,1,26,53,383,1641052588
764,5,1,39,44,65,1641052599
765,4,2,39,7,145,1641052622
766,5,1,46,22,404,1641052848
767,3,1,42,32,367,1641052868
768,4,1,82,31,208,1641053019
769,1,2,41,18,77,1641053019
770,1,1,31,31,307,1641053029
771,4,1,41,36,449,1641053095
772,3,2,40,34,216,1641053193
773,5,1,34,40,171,1641053277
774,4,1,68,22,227,1641053290
775,5,3,51,25,354,1641053355
776,4,2,32,27,412,1641053515
777,5,2,54,38,498,1641053549
778,3,1,28,27,209,1641053890
779,5,1,56,32,365,1641053949
780,5,1,47,31,264,1641053957
781,4,2,28,33,435,1641053970
782,4,1,52,42,322,1641054020
783,5,3,92,53,96,1641054030
784,5,3,32,31,183,1641054126
785,4,1,52,6,424,1641054133
786,5,1,63,41,179,1641054147
787,4,1,69,34,190,1641054169
788,3,1,55,42,435,1641054196
789,4,2,56,27,399,1641054261
790,3,1,36,22,322,1641054502
791,3,1,64,40,132,1641054642
792,3,1,42,35,201,1641054694
793,4,1,41,22,224,1641054715
794,4,1,44,36,412,1641054757
795,4,1,46,26,91,1641054861
796,4,1,28,51,83,1641054953
797,3,1,18,31,12,1641054985
798,4,1,36,15,213,1641055073
799,4,1,37,34,44,1641055159
800,4,1,49,31,253,1641055381
801,3,1,25,29,203,1641055459
802,3,1,65,25,403,1641055472
803,5,1,31,30,141,1641055540
804,3,1,27,42,403,1641055551
805,3,1,28,32,43,1641055606
806,4,1,36,19,50,1641055667
807,5,1,55,27,31,1641055669
808,5,2,81,34,282,1641055701
809,4,1,49,27,427,1641055884
810,3,1,61,26,88,1641056029
811,4,1,43,26,370,1641056041
812,4,2,48,37,436,1641056063
813,5,1,33,29,281,1641056085
814,4,1,62,33,346,1641056171
815,3,1,30,37,344,1641056199
816,4,1,25,31,428,1641056266
817,1,2,55,43,408,1641056275
818,5,1,70,21,324,1641056306
819,4,1,57,32,456,1641056325
820,5,2,26,39,77,1641056457
