incidentid,priority,cars,length,backlog,location,epoch
66,4,1,56,25,669,1640935406
67,5,1,30,28,1342,1640935521
68,5,2,54,24,1836,1640935646
69,2,1,25,12,1169,1640935905
70,3,1,57,27,1079,1640936022
71,4,2,50,23,711,1640936213
72,4,1,35,35,1080,1640936243
73,5,1,16,24,44,1640936315
74,4,2,13,35,575,1640936340
75,5,1,43,24,850,1640936862
76,5,3,39,37,769,1640937033
77,5,2,56,25,95,1640937174
78,5,1,38,36,1307,1640937185
79,2,2,50,33,377,1640937208
80,4,3,50,23,372,1640937410
81,5,1,46,30,628,1640937535
82,5,1,55,47,647,1640937952
83,4,3,65,19,1929,1640938026
84,5,2,63,31,934,1640938193
85,2,1,49,29,54,1640938263
86,3,2,22,39,1481,1640938340
87,5,1,16,40,161,1640938424
88,4,1,20,34,213,1640938586
89,4,2,51,19,1146,1640938588
90,2,1,29,25,402,1640938636
91,4,1,37,31,1121,1640938747
92,4,1,51,27,652,1640938888
93,4,1,46,36,177,1640938944
94,5,3,52,39,175,1640939216
95,3,1,41,33,1147,1640939428
96,4,2,23,39,1496,1640939468
97,5,2,49,27,1307,1640939555
98,4,1,46,33,526,1640939705
99,4,2,59,38,231,1640939722
100,1,1,67,32,1450,1640939744
101,3,1,42,23,1032,1640939759
102,3,1,31,42,100,1640939810
103,4,2,70,43,445,1640939918
104,4,1,46,37,619,1640939921
105,4,3,60,21,88,1640940306
106,4,1,17,19,1561,1640940402
107,5,1,26,52,139,1640940477
108,5,1,55,34,1081,1640940696
109,5,1,37,27,1786,1640940709
110,5,1,44,23,1641,1640940983
111,4,1,27,26,208,1640941051
112,4,1,36,31,98,1640941218
113,5,1,42,26,507,1640941241
114,5,2,78,36,159,1640941308
115,5,3,46,24,1216,1640941375
116,5,2,73,41,1650,1640941414
117,4,1,30,42,1985,1640941442
118,1,1,55,18,614,1640941549
119,4,1,29,20,451,1640941569
120,3,1,48,30,1327,1640941587
121,5,1,60,29,357,1640941600
122,3,1,57,42,1302,1640941691
123,3,1,45,39,1186,1640941713
124,4,3,51,29,242,1640941713
125,5,1,47,27,1555,1640941730
126,5,1,40,39,1583,1640941750
127,5,1,35,25,1014,1640941817
128,5,1,43,18,713,1640941911
129,4,1,35,36,1932,1640942056
130,4,1,55,27,539,1640942076
131,5,2,58,33,1622,1640942147
132,4,1,48,13,960,1640942160
133,5,1,22,29,1717,1640942241
134,4,2,40,26,1125,1640942242
135,2,1,57,32,1109,1640942249
136,4,1,31,37,487,1640942324
137,5,1,20,29,1657,1640942354
138,5,4,40,33,1744,1640942403
139,3,2,46,29,1227,1640942447
140,4,1,40,42,1001,1640942477
141,4,1,53,20,1643,1640942588
142,4,2,75,45,55,1640942822
143,5,2,44,24,1309,1640942840
144,3,1,56,42,1226,1640942996
145,5,2,66,37,1631,1640943067
146,5,1,46,29,258,1640943158
147,4,1,47,49,1708,1640943215
148,4,1,77,27,1347,1640943622
149,3,1,55,27,170,1640943731
150,4,1,71,18,1184,1640943795
151,4,1,61,18,435,1640943800
152,4,1,37,47,1012,1640943856
153,5,1,56,18,149,1640943867
154,5,1,23,29,184,1640943907
155,4,2,41,41,1170,1640943977
156,4,1,38,27,1750,1640944454
157,4,1,16,32,794,1640944502
158,4,1,37,33,1237,1640944513
159,5,1,53,16,1846,1640944589
160,4,2,33,40,131,1640944591
161,5,1,54,25,1591,1640944687
162,5,1,43,36,360,1640944709
163,4,1,45,22,1057,1640944719
164,4,1,67,32,482,1640944804
165,2,1,45,23,1607,1640944880
166,5,2,47,31,15,1640944915
167,4,2,29,12,1198,1640945044
168,3,2,60,30,762,1640945182
169,4,1,37,27,1565,1640945202
170,5,1,49,29,1822,1640945225
171,4,1,50,24,85,1640945228
172,4,2,45,8,1624,1640945259
173,5,2,37,30,1418,1640945318
174,4,3,84,26,42,1640945332
175,1,1,58,22,1788,1640945529
176,2,2,41,25,1152,1640945664
177,4,1,39,55,1754,1640945745
178,4,2,63,34,763,1640945754
179,5,1,43,20,936,1640945772
180,4,1,59,26,319,1640945807
181,5,2,35,44,610,1640945874
182,5,1,78,47,445,1640945908
183,5,1,27,23,1031,1640945983
184,3,1,26,29,1341,1640946047
185,5,1,34,29,569,1640946059
186,3,1,42,40,1,1640946123
187,4,1,62,43,1487,1640946126
188,3,1,11,15,110,1640946150
189,4,3,43,31,254,1640946160
190,3,3,35,42,102,1640946168
191,3,1,46,27,1688,1640946195
192,4,1,53,27,1553,1640946243
193,2,1,30,35,1479,1640946417
194,4,2,57,6,82,1640946474
195,4,1,45,13,13,1640946506
196,4,1,56,25,1572,1640946572
197,4,1,37,31,872,1640946589
198,5,1,31,33,339,1640946596
199,3,2,42,23,1169,1640946646
200,5,1,64,39,269,1640946691
201,3,1,59,15,1451,1640946750
202,4,1,56,31,846,1640946758
203,4,3,42,18,1518,1640947311
204,3,1,68,42,1334,1640947345
205,4,1,25,34,270,1640947366
206,3,1,21,27,510,1640947442
207,5,1,43,33,1530,1640947639
208,5,3,47,22,177,1640947712
209,5,1,30,25,452,1640947856
210,4,1,21,23,1902,1640947874
211,5,3,57,48,420,1640947901
212,5,1,37,28,830,1640947904
213,4,2,47,21,183,1640948035
214,4,1,48,18,529,1640948111
215,5,1,7,22,916,1640948169
216,3,1,50,31,1478,1640948291
217,5,1,37,28,1862,1640948303
218,5,1,43,23,709,1640948427
219,3,1,39,27,47,1640948557
220,4,2,28,46,1368,1640948570
221,4,2,58,24,419,1640948791
222,3,1,21,40,339,1640948800
223,4,3,47,40,1584,1640948854
224,4,1,57,11,1658,1640948875
225,3,1,80,20,1673,1640948889
226,2,1,46,11,1528,1640948980
227,2,1,65,30,115,1640948982
228,3,1,47,31,70,1640949088
229,3,2,46,24,1879,1640949270
230,4,1,48,48,1393,1640949374
231,5,1,49,20,163,1640949427
232,5,1,53,28,1903,1640949578
233,4,2,64,40,335,1640949599
234,3,1,40,24,310,1640949737
235,5,3,47,42,1335,1640949830
236,5,2,50,40,396,1640949888
237,3,1,14,12,125,1640949985
238,3,1,41,17,228,1640949990
239,3,1,25,17,610,1640950145
240,5,3,42,30,1070,1640950170
241,5,1,44,40,1183,1640950276
242,4,1,31,45,1048,1640950279
243,5,1,64,46,716,1640950331
244,5,2,46,35,576,1640950384
245,3,1,57,12,1018,1640950429
246,5,3,54,26,1701,1640950446
247,4,2,42,31,495,1640950446
248,5,1,24,25,1816,1640950478
249,5,1,55,25,1833,1640950539
250,4,1,41,42,1771,1640950657
251,5,1,43,36,1988,1640950677
252,3,1,37,33,38,1640950727
253,5,1,36,24,837,1640950944
254,3,1,37,35,1338,1640950953
255,5,2,34,23,117,1640950979
256,5,1,48,32,1265,1640951017
257,3,1,49,35,808,1640951142
258,4,1,44,33,190,1640951288
259,3,3,34,50,1863,1640951398
260,4,1,52,47,505,1640951490
261,3,1,86,28,934,1640951534
262,5,1,44,41,218,1640951608
263,5,1,36,46,1458,1640951619
264,1,1,18,31,493,1640951720
265,5,1,14,23,399,1640951734
266,5,1,33,31,1143,1640951735
267,4,1,40,55,523,1640951740
268,5,2,27,14,921,1640951753
269,5,2,58,35,1657,1640951762
270,4,1,27,30,1587,1640951820
271,4,1,51,17,1091,1640951828
272,5,1,44,25,1739,1640951889
273,3,2,31,17,1563,1640951914
274,4,3,21,20,1266,1640952061
275,5,1,52,42,690,1640952062
276,2,1,49,21,1321,1640952066
277,4,1,58,34,299,1640952069
278,2,2,46,14,237,1640952081
279,4,1,49,46,88,1640952084
280,4,1,40,18,2,1640952102
281,5,1,66,19,1614,1640952161
282,4,1,48,26,845,1640952173
283,4,1,56,26,1622,1640952252
284,4,3,31,29,410,1640952284
285,4,1,63,49,982,1640952298
286,5,1,54,9,1265,1640952342
287,5,2,20,33,804,1640952348
288,5,1,45,42,1040,1640952418
289,3,2,79,28,84,1640952539
290,3,1,37,10,334,1640952564
291,4,1,13,14,876,1640952569
292,4,2,62,22,1105,1640952726
293,5,1,56,35,131,1640952728
294,4,1,32,37,635,1640952914
295,4,1,65,22,136,1640952957
296,4,1,38,34,1917,1640952974
297,4,1,12,16,441,1640952996
298,5,1,51,27,1451,1640953083
299,4,1,26,30,251,1640953093
300,4,1,37,21,5,1640953104
301,3,2,61,29,1364,1640953127
302,4,1,44,18,458,1640953168
303,5,1,46,27,1101,1640953209
304,3,1,44,36,1235,1640953471
305,2,1,40,27,249,1640953508
306,3,3,29,31,1335,1640953530
307,2,1,69,34,113,1640953556
308,4,1,27,30,1956,1640953603
309,5,1,26,40,1525,1640953657
310,4,1,74,19,1145,1640953698
311,4,1,20,13,1649,1640953709
312,5,1,48,26,1771,1640953715
313,3,2,51,14,446,1640953950
314,5,1,33,30,763,1640954014
315,3,2,54,20,1017,1640954044
316,5,1,70,41,1303,1640954102
317,5,1,83,32,959,1640954210
318,4,2,54,21,772,1640954243
319,4,1,37,50,410,1640954257
320,5,2,45,42,1878,1640954403
321,5,1,31,33,1244,1640954525
322,5,1,25,48,720,1640954537
323,5,1,62,22,1317,1640954576
324,3,1,19,33,974,1640954600
325,4,2,47,47,122,1640954701
326,5,2,70,25,545,1640954748
327,3,1,69,29,413,1640954787
328,4,1,52,12,1353,1640954813
329,3,1,54,39,1360,1640954827
330,3,1,62,41,1288,1640954905
331,5,2,44,21,618,1640954963
332,3,1,51,44,16,1640955077
333,5,2,58,47,1558,1640955091
334,5,3,66,50,38,1640955127
335,3,2,47,32,619,1640955133
336,3,2,35,34,740,1640955280
337,4,1,60,28,1799,1640955289
338,5,1,31,9,123,1640955333
339,4,1,50,27,1365,1640955348
340,5,1,40,22,636,1640955446
341,4,1,42,36,794,1640955524
342,4,3,39,44,429,1640955873
343,3,4,41,28,302,1640955907
344,4,1,52,21,377,1640955923
345,5,1,69,27,1039,1640956086
346,3,1,35,24,1481,1640956162
347,4,1,44,26,746,1640956187
348,3,1,64,42,1131,1640956221
349,3,1,5,42,806,1640956240
350,4,3,58,36,329,1640956341
351,5,1,43,22,65,1640956384
352,3,1,58,25,1427,1640956448
353,5,1,55,36,622,1640956480
354,5,1,31,34,482,1640956524
355,5,1,60,6,96,1640956544
356,4,1,83,15,1567,1640956550
357,5,2,23,25,1712,1640956573
358,5,1,56,34,1051,1640956620
359,4,1,34,38,1945,1640956696
360,5,1,66,37,1818,1640956754
361,4,6,6,42,1524,1640956771
362,3,1,66,48,781,1640956795
363,4,1,54,41,151,1640956872
364,3,1,50,60,414,1640956883
365,1,1,39,32,1757,1640957006
366,5,1,44,34,1159,1640957133
367,5,1,48,30,1771,1640957184
368,5,1,48,33,1000,1640957194
369,4,1,63,23,1229,1640957364
370,3,1,50,37,886,1640957395
371,4,2,77,29,960,1640957478
372,5,1,62,36,156,1640957702
373,3,1,43,33,1312,1640957800
374,5,1,53,36,1824,1640958063
375,4,2,27,34,910,1640958108
376,3,1,43,25,1648,1640958248
377,5,3,55,38,1045,1640958322
378,3,1,46,33,336,1640958424
379,4,1,56,14,1786,1640958434
380,3,1,51,53,1134,1640958523
381,5,1,49,49,1182,1640958546
382,3,1,5,43,1191,1640958676
383,5,1,44,11,1684,1640958896
384,5,1,38,34,775,1640958918
385,3,1,35,29,1938,1640959000
386,5,1,49,19,856,1640959127
387,4,1,27,42,1175,1640959409
388,4,1,44,40,662,1640959475
389,5,1,20,25,1583,1640959607
390,5,2,55,41,475,1640959832
391,4,1,22,23,469,1640959860
392,4,1,52,23,1793,1640960007
393,4,1,50,39,1555,1640960014
394,5,1,30,39,1313,1640960068
395,5,1,29,39,1567,1640960158
396,4,1,44,35,989,1640960199
397,3,2,36,22,714,1640960426
398,4,3,52,28,738,1640960461
399,3,1,43,35,1596,1640960494
400,4,1,47,32,1168,1640960549
401,2,1,40,33,1448,1640960653
402,3,1,44,32,1078,1640960684
403,5,3,36,28,972,1640960817
404,3,2,42,27,1701,1640960883
405,3,1,52,34,1384,1640960998
406,5,1,34,35,920,1640961019
407,4,2,44,32,932,1640961147
408,5,1,60,39,956,1640961150
409,4,1,39,30,807,1640961269
410,5,1,35,45,306,1640961360
411,4,1,71,39,1726,1640961421
412,2,1,75,30,939,1640961665
413,5,1,46,39,1267,1640961761
414,5,1,45,62,318,1640961766
415,2,1,27,28,872,1640961836
416,3,2,60,36,1429,1640962040
417,4,1,50,21,667,1640962085
418,3,3,76,36,1340,1640962113
419,4,1,36,26,1811,1640962141
420,3,1,20,34,679,1640962158
421,1,1,52,49,1594,1640962188
422,5,2,54,47,1802,1640962198
423,4,4,27,30,1216,1640962312
424,5,1,65,34,734,1640962355
425,5,1,30,34,484,1640962395
426,5,2,42,16,112,1640962468
427,4,2,13,25,1643,1640962538
428,4,1,28,27,102,1640962552
429,3,1,35,44,8,1640962608
430,4,2,67,23,1697,1640962614
431,4,1,47,26,752,1640962632
432,5,1,57,11,1239,1640962666
433,4,1,13,31,1478,1640962700
434,3,1,33,24,340,1640962701
435,4,1,53,30,1310,1640962848
436,4,1,61,47,413,1640962868
437,4,1,66,20,964,1640962869
438,5,1,20,36,681,1640963018
439,4,2,69,38,1859,1640963373
440,5,1,22,37,65,1640963411
441,5,3,36,24,1190,1640963419
442,4,1,54,19,405,1640963428
443,3,1,37,33,1682,1640963694
444,4,1,41,33,199,1640963702
445,1,1,43,25,939,1640963853
446,4,2,53,48,504,1640963919
447,4,1,41,21,1362,1640963948
448,2,1,38,33,588,1640963971
449,3,1,59,38,1178,1640963980
450,4,1,59,31,1456,1640964060
451,4,1,57,47,1057,1640964128
452,4,1,54,33,848,1640964173
453,3,1,58,50,59,1640964424
454,2,5,43,29,1864,1640964493
455,4,2,15,13,773,1640964515
456,3,1,26,25,571,1640964574
457,4,2,43,35,781,1640964631
458,5,1,32,52,110,1640964654
459,4,1,56,36,708,1640964678
460,5,1,31,17,1835,1640964781
461,2,2,16,27,903,1640964784
462,4,1,47,31,143,1640964819
463,4,1,58,25,1688,1640964996
464,4,1,30,41,830,1640965005
465,3,3,57,32,1632,1640965008
466,5,1,49,15,785,1640965264
467,5,3,32,42,1098,1640965298
468,5,1,55,45,1578,1640965445
469,4,1,60,15,390,1640965511
470,5,2,26,20,1589,1640965549
471,4,2,54,32,1855,1640965638
472,4,4,37,28,820,1640965687
473,4,3,63,28,1143,1640965861
474,5,1,50,62,648,1640965937
475,4,1,70,36,814,1640966060
476,5,3,36,43,1785,1640966121
477,3,3,46,20,370,1640966436
478,5,1,26,26,959,1640966454
479,4,1,59,38,1592,1640966957
480,3,1,37,32,1985,1640967007
481,4,2,64,31,1450,1640967075
482,3,1,71,35,1969,1640967103
483,5,2,25,28,894,1640967229
484,5,1,37,36,22,1640967236
485,3,1,44,20,145,1640967294
486,5,1,39,37,32,1640967360
487,4,2,63,18,1443,1640967360
488,5,3,72,18,723,1640967454
489,4,1,29,30,1838,1640967587
490,4,1,26,28,221,1640967956
491,4,2,51,31,1830,1640968089
492,4,1,38,29,1992,1640968116
493,4,3,65,37,343,1640968178
494,5,1,21,32,868,1640968547
495,5,1,48,29,441,1640968659
496,5,1,61,18,1102,1640968804
497,3,1,32,19,1152,1640968821
498,5,1,53,10,825,1640968824
499,5,1,61,36,1256,1640969045
500,4,1,61,56,1018,1640969064
501,4,1,70,35,1354,1640969363
502,3,2,26,20,687,1640969429
503,3,1,23,30,1876,1640969642
504,5,1,50,16,736,1640969644
505,3,2,59,36,317,1640969672
506,4,2,42,35,1607,1640969723
507,3,1,58,29,1251,1640969885
508,2,1,42,28,1379,1640969894
509,4,1,16,32,744,1640970051
510,1,1,40,20,425,1640970070
511,5,1,49,28,292,1640970307
512,5,1,55,46,468,1640970314
513,5,1,32,28,1137,1640970393
514,4,2,32,30,1020,1640970426
515,5,1,41,16,477,1640970489
516,4,1,30,26,59,1640970693
517,4,1,33,26,339,1640970780
518,4,1,12,8,792,1640970872
519,4,1,40,39,1934,1640971101
520,3,1,29,43,1290,1640971239
521,3,3,38,17,276,1640971418
522,2,1,17,38,1560,1640971631
523,4,3,34,31,756,1640971655
524,4,1,33,22,1505,1640971863
525,3,1,43,29,1804,1640971957
526,5,1,31,29,1294,1640972006
527,4,3,51,31,740,1640972038
528,5,1,45,48,85,1640972254
529,3,1,38,16,470,1640972333
530,3,1,58,43,1322,1640972464
531,4,1,37,24,42,1640973002
532,4,1,19,46,953,1640973038
533,4,1,41,42,1480,1640973149
534,5,3,26,29,1808,1640973222
535,5,4,22,32,1603,1640973922
536,5,1,26,26,1672,1640974172
537,5,1,23,39,1285,1640974407
538,4,2,69,44,711,1640974592
539,4,1,52,24,1556,1640974625
540,5,1,33,20,975,1640974692
541,1,2,22,25,1226,1640974824
542,4,2,64,40,677,1640975026
543,5,1,57,27,1755,1640975075
544,5,2,46,49,1611,1640975204
545,4,1,48,51,982,1640975521
546,5,2,76,34,980,1640975766
547,5,2,56,32,138,1640975799
548,2,2,45,45,77,1640975913
549,5,3,10,30,770,1640976159
550,4,1,49,25,457,1640976626
551,4,1,40,39,557,1640977952
552,5,2,50,31,1623,1640978053
553,5,1,66,44,153,1640978786
554,4,1,31,27,1134,1640978897
555,4,1,35,34,1397,1640978963
556,2,1,32,21,940,1640979442
557,2,1,47,24,513,1640979676
558,5,2,43,23,817,1640979960
559,3,2,10,32,961,1640979973
560,4,1,47,28,196,1640980023
561,4,1,49,31,491,1640980100
562,3,5,66,21,533,1640980445
563,4,1,24,27,1360,1640980461
564,5,2,91,22,81,1640980533
565,5,1,50,31,294,1640980692
566,5,1,29,26,1108,1640981073
567,5,2,33,32,1725,1640981620
568,5,1,41,37,1354,1640982230
569,5,1,79,31,702,1640982286
570,5,1,52,36,1645,1640982580
571,5,1,75,31,1713,1640982845
572,5,1,52,52,993,1640983589
573,5,1,36,31,1513,1640983964
574,3,1,42,22,1526,1640985667
575,5,1,28,30,829,1640986935
576,5,2,30,25,1237,1640988123
577,4,1,26,17,1345,1640988743
578,5,1,40,35,1462,1640989429
579,4,1,51,44,76,1640990639
580,3,2,33,25,63,1640990695
581,2,1,32,36,1824,1640991226
582,4,1,42,37,1098,1640992654
583,5,1,47,41,937,1640992843
584,5,1,47,29,1190,1640993937
585,5,1,77,29,427,1640999649
586,4,1,29,19,446,1641002469
587,4,1,27,37,138,1641002519
588,5,1,40,33,1132,1641005212
589,5,2,45,46,1773,1641005733
590,2,1,19,33,292,1641006012
591,4,2,40,39,673,1641006176
592,1,2,47,38,1312,1641006378
593,5,1,36,26,1029,1641006406
594,5,1,69,20,1640,1641007158
595,5,1,35,31,937,1641007983
596,4,1,38,32,873,1641008623
597,5,1,37,30,1468,1641008793
598,4,1,16,26,1220,1641010573
599,4,1,51,46,917,1641010594
600,4,1,43,37,1705,1641011206
601,4,1,66,34,501,1641012094
602,5,1,47,10,75,1641012133
603,5,1,42,19,393,1641012983
604,5,1,52,30,1444,1641012992
605,4,2,30,34,1438,1641013309
606,5,1,64,21,1348,1641013341
607,2,1,49,49,753,1641013608
608,5,1,43,43,1239,1641013855
609,5,1,54,45,286,1641013964
610,4,1,34,33,596,1641015333
611,5,1,70,31,1180,1641015849
612,2,1,88,41,1965,1641016611
613,4,1,74,21,1335,1641016622
614,4,1,38,39,533,1641016648
615,4,1,69,32,1029,1641016672
616,4,4,38,9,682,1641016858
617,5,1,48,28,1472,1641017110
618,3,1,56,22,263,1641017200
619,5,1,28,24,484,1641017219
620,4,2,71,18,86,1641017351
621,4,1,63,36,1097,1641017471
622,5,2,31,22,704,1641017638
623,3,1,28,37,34,1641017767
624,5,2,59,35,216,1641017889
625,4,2,28,30,1332,1641018117
626,5,1,31,30,319,1641018255
627,2,2,35,38,236,1641018264
628,5,5,47,28,1079,1641018303
629,5,1,72,39,1560,1641018330
630,5,1,45,49,1343,1641018410
631,5,1,38,31,1646,1641018537
632,3,2,14,20,1157,1641018791
633,4,1,48,32,19,1641018818
634,5,1,17,30,1130,1641018930
635,2,2,72,12,1322,1641019330
636,5,1,67,41,393,1641019481
637,5,1,44,28,713,1641019493
638,3,1,51,18,1755,1641019629
639,5,1,43,26,1568,1641019902
640,4,1,29,26,770,1641020017
641,1,1,66,27,1286,1641020058
642,5,1,44,24,694,1641020212
643,1,1,54,30,1661,1641020600
644,4,1,58,24,102,1641020614
645,4,1,54,37,172,1641020837
646,1,1,51,43,1463,1641021080
647,4,1,52,24,478,1641021184
648,3,1,57,21,1064,1641021443
649,5,1,43,26,1217,1641021662
650,4,2,62,38,481,1641021846
651,5,2,22,35,98,1641021925
652,5,1,38,28,690,1641021951
653,5,2,23,22,1629,1641021965
654,4,3,13,24,533,1641022216
655,3,1,69,31,1657,1641022259
656,3,1,21,10,840,1641022279
657,2,1,52,16,116,1641022493
658,4,1,61,39,1484,1641022553
659,3,2,79,22,278,1641022750
660,5,1,36,38,19,1641022829
661,3,1,51,32,444,1641022885
662,4,1,49,39,1765,1641023144
663,5,1,27,13,1497,1641023194
664,4,3,30,35,125,1641023203
665,3,2,53,32,670,1641023325
666,4,1,40,31,1035,1641023359
667,3,1,61,19,455,1641023399
668,3,2,36,40,101,1641023524
669,4,1,57,33,317,1641023557
670,4,1,46,33,1471,1641023640
671,5,1,39,39,1705,1641023893
672,5,1,33,38,368,1641024126
673,5,1,61,15,907,1641024136
674,5,2,40,43,752,1641024399
675,3,1,60,11,1626,1641024845
676,4,2,48,33,1347,1641024918
677,5,2,44,31,73,1641024979
678,5,2,64,26,1469,1641025048
679,5,1,26,25,220,1641025188
680,1,1,63,22,896,1641025234
681,4,1,71,32,740,1641025425
682,3,1,43,48,401,1641025425
683,4,1,67,25,1786,1641025627
684,5,2,38,10,76,1641025670
685,3,1,71,41,1113,1641025756
686,5,1,69,33,1737,1641025784
687,5,1,21,13,1377,1641025870
688,4,1,61,37,124,1641026003
689,3,2,21,17,763,1641026088
690,2,1,48,32,1830,1641026147
691,5,1,55,44,980,1641026329
692,4,1,39,15,1153,1641026410
693,5,1,31,24,1022,1641026573
694,5,2,32,28,1915,1641026586
695,5,1,62,29,241,1641026632
696,4,1,46,17,325,1641026672
697,4,1,46,45,1537,1641026870
698,5,3,48,35,411,1641026878
699,5,1,52,32,524,1641026933
700,5,2,52,27,693,1641027010
701,3,1,72,39,1745,1641027104
702,5,1,40,26,966,1641027129
703,5,1,40,34,350,1641027289
704,5,1,66,23,146,1641027328
705,5,1,27,35,1255,1641027366
706,4,1,53,31,226,1641027388
707,5,1,42,40,1467,1641027449
708,4,1,56,40,1419,1641027649
709,5,1,31,31,839,1641027652
710,4,1,65,40,494,1641027785
711,4,1,33,52,1206,1641027824
712,5,3,42,29,686,1641027866
713,4,2,47,29,240,1641027948
714,3,1,62,25,262,1641028041
715,4,1,65,32,1420,1641028145
716,4,2,37,34,1188,1641028231
717,3,2,72,29,123,1641028273
718,5,1,31,28,1860,1641028273
719,5,1,35,37,1972,1641028310
720,5,1,30,13,814,1641028367
721,4,2,43,34,1470,1641028490
722,3,2,54,20,311,1641028873
723,5,1,60,18,1424,1641028889
724,4,1,36,24,1810,1641029073
725,4,1,85,19,859,1641029145
726,5,1,51,21,670,1641029160
727,2,2,52,31,547,1641029191
728,4,1,46,28,1896,1641029285
729,4,1,46,33,1848,1641029310
730,5,1,39,21,322,1641029383
731,5,2,52,34,1532,1641029462
732,5,2,34,28,495,1641029476
733,4,1,45,46,1828,1641029558
734,4,2,54,26,1877,1641029594
735,5,2,30,32,188,1641029614
736,3,1,38,27,1094,1641029635
737,5,3,32,40,1653,1641029673
738,1,2,82,49,1115,1641029685
739,3,1,54,49,1364,1641029689
740,5,1,72,28,1427,1641030118
741,2,1,74,25,2006,1641030198
742,5,2,46,40,1885,1641030538
743,5,2,25,30,169,1641030642
744,4,3,39,38,200,1641030727
745,5,1,49,15,390,1641030959
746,4,1,29,33,466,1641030980
747,4,2,51,22,1474,1641030997
748,5,1,54,20,861,1641031002
749,3,2,76,5,1928,1641031263
750,2,1,26,8,1394,1641031374
751,4,1,12,32,1702,1641031419
752,4,1,63,17,1292,1641031472
753,5,1,48,23,437,1641031549
754,2,1,45,17,174,1641031676
755,5,1,48,24,454,1641031682
756,5,1,32,41,1009,1641031725
757,4,1,38,39,1454,1641031832
758,4,1,14,29,1739,1641031927
759,4,2,45,27,1715,1641032025
760,5,1,43,32,1953,1641032104
761,4,1,27,10,1507,1641032152
762,5,1,36,59,1183,1641032181
763,4,1,44,35,83,1641032284
764,3,1,31,36,1153,1641032347
765,5,4,31,18,1698,1641032367
766,4,1,47,19,433,1641032383
767,2,2,51,29,96,1641032396
768,4,1,27,37,968,1641032419
769,4,1,31,24,1109,1641032454
770,4,1,62,50,503,1641032643
771,3,1,31,40,1058,1641032666
772,4,4,42,45,253,1641032808
773,5,1,31,40,1080,1641032839
774,5,1,23,27,920,1641032840
775,3,1,47,31,366,1641032907
776,3,1,38,14,751,1641032938
777,4,1,38,24,1921,1641033088
778,5,1,58,26,1233,1641033096
779,5,1,66,31,80,1641033213
780,4,2,31,40,445,1641033236
781,4,1,36,16,847,1641033242
782,5,1,16,47,372,1641033280
783,5,1,66,28,463,1641033381
784,3,1,43,22,1297,1641033440
785,4,1,60,38,1471,1641033471
786,3,2,41,44,1792,1641033505
787,3,1,13,31,198,1641033668
788,3,1,45,38,1873,1641033898
789,3,2,55,38,837,1641033947
790,4,1,34,49,1678,1641034071
791,5,1,52,45,1167,1641034168
792,5,1,36,35,1169,1641034253
793,5,1,35,26,480,1641034360
794,2,2,35,37,833,1641034375
795,5,1,44,11,1874,1641034403
796,5,2,46,37,1596,1641034521
797,2,1,36,30,252,1641034585
