incidentid,priority,cars,length,backlog,location,epoch
122,5,1,52,39,84,1641024534
123,5,2,48,28,1058,1641024541
124,2,1,53,19,485,1641024555
125,4,1,16,33,1725,1641024787
126,5,1,42,30,1527,1641024899
127,4,2,19,44,1129,1641024921
128,1,1,38,14,1540,1641024928
129,5,1,47,28,768,1641025170
130,5,4,69,36,279,1641025213
131,5,1,62,35,451,1641025214
132,4,4,55,17,683,1641025229
133,4,1,52,31,1942,1641025243
134,4,2,12,37,235,1641025276
135,5,1,31,19,1522,1641025279
136,4,1,42,22,1966,1641025315
137,4,1,46,18,963,1641025323
138,5,1,50,22,457,1641025325
139,5,1,31,19,352,1641025364
140,5,1,79,22,264,1641025398
141,3,1,23,37,629,1641025465
142,4,1,43,34,667,1641025505
143,3,1,31,26,237,1641025705
144,4,1,52,20,854,1641025730
145,4,1,32,30,1808,1641025796
146,5,1,39,34,226,1641025903
147,3,1,42,23,1023,1641025908
148,4,3,8,35,1931,1641025968
149,5,1,47,30,1347,1641026028
150,4,1,20,14,1048,1641026061
151,5,1,48,39,1719,1641026174
152,4,1,46,23,1216,1641026196
153,5,1,48,46,1481,1641026229
154,4,1,46,16,258,1641026256
155,4,1,38,42,1994,1641026259
156,3,1,69,27,1020,1641026325
157,3,1,55,25,220,1641026339
158,4,1,32,34,1860,1641026426
159,4,1,41,26,1919,1641026426
160,5,1,46,30,902,1641026530
161,4,1,9,37,796,1641026533
162,5,1,54,47,1739,1641026533
163,3,1,53,30,1564,1641026633
164,5,1,22,12,137,1641026692
165,4,2,56,55,15,1641027051
166,5,1,66,20,1753,1641027060
167,4,1,55,25,1572,1641027109
168,3,1,72,31,2001,1641027168
169,4,1,49,16,1213,1641027338
170,4,1,53,49,1828,1641027410
171,4,1,73,37,979,1641027420
172,4,2,69,46,881,1641027425
173,5,1,70,25,1374,1641027437
174,3,2,51,20,1402,1641027516
175,4,1,70,16,1098,1641027539
176,4,2,54,31,1389,1641027603
177,4,1,36,42,625,1641027711
178,3,1,58,15,528,1641027762
179,4,3,55,16,1168,1641027780
180,5,4,62,27,1703,1641027784
181,5,1,52,23,1334,1641027996
182,4,1,31,36,1550,1641028020
183,5,3,70,28,342,1641028042
184,3,2,25,29,285,1641028064
185,4,1,51,25,1125,1641028124
186,3,1,45,17,1576,1641028165
187,5,1,51,22,483,1641028173
188,5,1,59,15,1854,1641028208
189,2,1,53,29,90,1641028212
190,4,1,56,25,4,1641028218
191,2,1,54,19,879,1641028251
192,3,1,45,41,1608,1641028293
193,3,3,48,19,121,1641028479
194,4,1,30,26,495,1641028502
195,2,1,33,31,1400,1641028508
196,1,1,53,28,762,1641028546
197,3,1,51,39,1805,1641028555
198,4,1,32,36,1902,1641028633
199,4,1,75,32,1791,1641028656
200,1,2,38,40,435,1641028682
201,5,1,52,26,1275,1641028687
202,5,1,69,33,184,1641028796
203,3,1,59,46,656,1641028817
204,3,1,35,35,554,1641028906
205,5,1,53,27,1512,1641028922
206,5,1,32,35,1609,1641029014
207,5,1,64,30,1683,1641029017
208,3,1,38,31,1847,1641029019
209,4,1,85,44,1266,1641029044
210,3,1,52,39,550,1641029124
211,4,1,32,36,865,1641029136
212,5,1,57,36,568,1641029157
213,5,1,18,41,606,1641029342
214,5,1,28,44,1230,1641029345
215,3,1,58,38,301,1641029355
216,4,2,29,30,304,1641029470
217,1,1,56,18,1809,1641029551
218,4,2,34,31,265,1641029567
219,4,1,43,35,24,1641029580
220,4,2,39,26,794,1641029630
221,4,1,46,32,491,1641029644
222,3,1,62,37,1317,1641029770
223,4,3,59,8,1198,1641029855
224,4,2,37,18,1340,1641029871
225,4,1,46,16,837,1641029957
226,3,1,50,10,1206,1641030039
227,4,1,31,26,1286,1641030059
228,4,5,57,41,332,1641030084
229,5,2,65,48,209,1641030101
230,4,1,65,28,1561,1641030115
231,4,1,39,19,1897,1641030116
232,4,1,36,50,629,1641030121
233,2,1,56,23,1306,1641030149
234,5,2,25,39,220,1641030165
235,5,1,40,5,285,1641030191
236,5,1,13,49,642,1641030214
237,5,2,28,41,1515,1641030243
238,5,1,36,17,936,1641030251
239,5,1,40,31,1376,1641030283
240,5,1,58,29,1341,1641030374
241,4,1,20,30,462,1641030421
242,4,1,34,21,1573,1641030506
243,5,2,30,24,1840,1641030508
244,4,1,41,33,833,1641030563
245,2,1,54,21,1730,1641030592
246,4,2,28,35,1118,1641030602
247,4,1,50,27,1896,1641030627
248,3,2,71,30,1026,1641030634
249,5,1,35,38,1994,1641030662
250,5,3,57,46,1421,1641030716
251,5,1,32,41,1971,1641030727
252,4,1,71,22,347,1641030732
253,5,1,50,34,605,1641030749
254,3,2,52,19,1948,1641030766
255,5,1,35,37,623,1641030871
256,5,2,24,44,716,1641030888
257,2,1,24,40,1142,1641030893
258,4,2,37,52,254,1641030947
259,5,1,32,14,1468,1641030987
260,3,1,33,30,284,1641031000
261,4,1,74,13,1375,1641031045
262,2,1,50,37,306,1641031110
263,4,1,13,30,75,1641031120
264,3,1,61,31,394,1641031257
265,3,1,61,19,1156,1641031348
266,4,1,40,19,1908,1641031399
267,5,1,37,32,665,1641031405
268,4,1,49,39,1911,1641031416
269,3,3,41,35,1030,1641031545
270,4,1,32,36,1559,1641031620
271,4,1,33,14,373,1641031638
272,5,1,31,46,1345,1641031646
273,2,1,46,20,549,1641031661
274,5,2,60,18,1972,1641031674
275,3,1,45,32,318,1641031682
276,5,1,54,48,1235,1641031687
277,3,1,56,19,206,1641031694
278,5,2,46,29,1830,1641031774
279,3,1,51,27,2010,1641031832
280,4,1,44,36,1032,1641031918
281,4,1,37,27,1451,1641031972
282,3,3,56,22,476,1641032073
283,3,1,50,37,1360,1641032087
284,2,1,44,37,127,1641032114
285,1,1,42,32,1895,1641032143
286,4,1,39,33,734,1641032150
287,3,1,41,22,14,1641032215
288,2,1,62,34,665,1641032224
289,5,1,44,27,865,1641032288
290,2,1,45,34,314,1641032403
291,4,2,47,36,1098,1641032496
292,4,2,25,41,290,1641032573
293,2,1,71,21,1784,1641032621
294,4,1,48,25,455,1641032708
295,4,5,70,25,866,1641032723
296,4,1,63,59,1951,1641032729
297,5,1,51,24,1754,1641032736
298,4,1,59,32,237,1641032807
299,5,1,36,30,601,1641032810
300,5,1,50,37,101,1641032815
301,5,1,59,31,1415,1641032863
302,5,1,28,25,1133,1641032866
303,4,1,52,38,455,1641032906
304,3,1,44,18,1031,1641032977
305,5,3,28,32,181,1641032979
306,5,1,43,22,736,1641033027
307,4,1,38,38,1135,1641033113
308,4,1,32,19,852,1641033204
309,5,2,17,36,762,1641033272
310,4,1,44,31,1078,1641033296
311,4,1,38,28,392,1641033349
312,5,1,42,37,1565,1641033365
313,4,2,25,15,1009,1641033417
314,5,1,27,37,1457,1641033488
315,5,1,44,15,511,1641033516
316,4,1,65,41,146,1641033522
317,4,1,25,38,973,1641033613
318,3,1,48,35,806,1641033614
319,1,1,5,23,1843,1641033719
320,4,1,41,31,806,1641033730
321,3,2,58,32,1869,1641033803
322,4,1,60,28,1745,1641033821
323,5,2,43,37,303,1641033834
324,3,2,45,15,1295,1641033837
325,5,2,59,11,473,1641033899
326,5,3,63,19,1208,1641034004
327,5,1,52,29,1929,1641034092
328,3,1,28,32,1273,1641034102
329,4,1,42,29,306,1641034153
330,4,2,43,31,46,1641034227
331,2,1,42,32,231,1641034230
332,4,1,37,19,1185,1641034244
333,2,1,48,18,246,1641034298
334,1,3,21,20,66,1641034340
335,5,1,52,18,1529,1641034368
336,4,2,17,18,908,1641034406
337,5,1,17,18,556,1641034417
338,3,3,27,45,1114,1641034537
339,4,2,50,36,1261,1641034542
340,4,1,48,27,1825,1641034581
341,3,1,52,5,112,1641034589
342,5,1,34,44,1668,1641034607
343,4,1,81,19,833,1641034617
344,5,1,25,28,229,1641034633
345,2,1,34,31,192,1641034917
346,5,1,50,12,1314,1641035048
347,4,1,35,45,60,1641035090
348,4,1,50,31,1266,1641035108
349,4,1,50,34,1070,1641035115
350,5,3,42,18,682,1641035165
351,3,1,29,30,324,1641035190
352,5,1,32,34,1754,1641035191
353,5,1,42,22,956,1641035313
354,5,2,39,31,1313,1641035324
355,5,3,65,20,967,1641035391
356,5,2,27,40,206,1641035411
357,2,1,44,15,2010,1641035415
358,4,2,57,39,1812,1641035420
359,3,1,24,14,1520,1641035475
360,5,2,42,24,178,1641035483
361,4,1,58,49,140,1641035493
362,3,1,18,25,1368,1641035570
363,3,2,13,18,415,1641035612
364,4,1,28,15,839,1641035660
365,4,1,25,21,1251,1641035682
366,3,1,38,20,105,1641035901
367,5,1,25,29,532,1641035917
368,5,1,64,43,533,1641035974
369,2,1,48,27,1894,1641036042
370,3,1,25,33,521,1641036043
371,4,2,50,28,959,1641036120
372,4,1,54,22,1381,1641036170
373,3,3,26,32,1561,1641036172
374,4,5,34,29,1716,1641036217
375,5,1,35,30,371,1641036285
376,5,3,52,34,673,1641036406
377,2,1,35,14,1365,1641036407
378,5,1,55,35,1792,1641036421
379,4,3,30,20,1431,1641036435
380,4,1,56,25,1491,1641036454
381,4,3,33,35,14,1641036469
382,4,1,66,36,242,1641036471
383,3,1,70,15,158,1641036515
384,5,2,58,41,967,1641036520
385,3,2,63,30,1373,1641036524
386,4,1,62,38,443,1641036533
387,3,1,62,33,216,1641036590
388,4,2,81,40,1835,1641036604
389,1,1,47,31,635,1641036666
390,4,1,40,30,1917,1641036667
391,5,1,53,28,1629,1641036683
392,3,1,38,41,1932,1641036686
393,4,1,50,33,212,1641036711
394,5,3,38,19,680,1641036714
395,5,1,30,29,1877,1641036721
396,5,2,58,37,759,1641036779
397,2,2,76,36,935,1641036787
398,5,1,55,5,671,1641036806
399,5,3,59,18,875,1641036829
400,5,1,42,32,86,1641036978
401,5,1,8,24,141,1641037003
402,1,1,61,26,452,1641037044
403,4,2,38,24,89,1641037113
404,4,2,58,34,206,1641037124
405,4,1,62,34,255,1641037144
406,4,1,58,21,1423,1641037145
407,4,1,61,33,749,1641037287
408,3,1,31,32,1532,1641037298
409,5,1,29,33,1167,1641037301
410,5,2,8,23,899,1641037318
411,5,2,56,47,49,1641037442
412,5,1,47,20,1162,1641037468
413,3,1,40,10,1204,1641037507
414,4,1,46,19,1030,1641037587
415,4,1,49,28,1888,1641037629
416,5,1,41,33,1557,1641037664
417,5,1,52,19,1244,1641037807
418,4,2,26,25,1981,1641037819
419,2,1,53,40,1035,1641037827
420,5,1,44,30,505,1641037827
421,5,1,56,35,1179,1641037840
422,4,1,55,34,402,1641037892
423,4,2,83,30,1477,1641037929
424,4,1,30,35,205,1641037982
425,3,2,44,27,371,1641038108
426,3,1,48,28,738,1641038139
427,4,1,72,25,65,1641038247
428,4,1,64,38,602,1641038270
429,5,4,66,35,403,1641038298
430,5,1,39,22,100,1641038321
431,4,1,33,20,6,1641038417
432,3,1,37,46,1668,1641038435
433,4,1,37,21,1723,1641038496
434,5,1,49,25,844,1641038505
435,5,3,12,20,1970,1641038506
436,5,1,45,33,63,1641038515
437,3,3,14,33,1233,1641038543
438,5,2,54,37,2007,1641038569
439,2,2,44,25,1570,1641038783
440,4,2,27,15,55,1641038784
441,4,1,79,38,1081,1641038804
442,5,1,33,26,487,1641038820
443,4,1,50,35,120,1641038849
444,3,2,44,42,282,1641038868
445,4,1,46,19,1993,1641038920
446,5,1,77,41,768,1641038930
447,3,4,52,29,1431,1641038971
448,2,1,32,33,429,1641038997
449,4,1,44,36,1344,1641039038
450,5,1,5,45,1556,1641039106
451,4,1,56,52,1314,1641039194
452,3,1,50,30,1491,1641039202
453,4,2,55,22,2000,1641039212
454,5,1,63,31,1077,1641039251
455,5,1,64,26,635,1641039251
456,4,1,70,13,599,1641039372
457,4,1,30,34,1216,1641039393
458,3,2,51,25,704,1641039488
459,5,1,64,50,1691,1641039490
460,3,1,47,24,1391,1641039556
461,3,1,63,50,1433,1641039643
462,4,2,51,25,1275,1641039663
463,4,1,17,40,1577,1641039700
464,5,2,29,14,1021,1641039712
465,4,2,37,21,768,1641039722
466,5,1,75,28,1433,1641039737
467,4,2,35,27,662,1641039766
468,5,1,45,28,302,1641039862
469,4,1,60,27,345,1641039891
470,3,1,66,43,646,1641039986
471,5,1,38,42,804,1641040008
472,4,2,24,48,996,1641040021
473,4,1,44,18,1433,1641040033
474,5,1,18,24,589,1641040036
475,5,1,48,39,489,1641040045
476,4,1,46,30,125,1641040123
477,4,2,75,15,859,1641040135
478,5,1,42,22,1143,1641040155
479,5,1,44,39,1139,1641040179
480,3,1,24,7,1697,1641040231
481,4,1,64,22,972,1641040240
482,4,1,6,36,1732,1641040243
483,4,1,34,19,21,1641040266
484,5,1,39,39,1481,1641040481
485,4,1,32,46,435,1641040516
486,4,1,48,25,626,1641040579
487,3,1,19,42,1769,1641040591
488,5,1,38,31,447,1641040640
489,4,1,32,36,1776,1641040761
490,4,1,24,39,520,1641040766
491,5,1,40,32,599,1641040769
492,4,1,29,36,27,1641040785
493,5,1,53,49,493,1641040788
494,5,1,52,28,1028,1641040841
495,5,1,41,41,240,1641040880
496,5,1,40,47,871,1641040881
497,4,1,54,34,149,1641040894
498,5,1,48,40,560,1641040896
499,4,1,54,35,215,1641041029
500,4,2,52,22,136,1641041073
501,4,1,58,19,1891,1641041138
502,4,1,62,5,167,1641041156
503,4,1,31,24,831,1641041216
504,5,1,40,17,1501,1641041285
505,3,1,26,12,871,1641041360
506,4,1,51,31,479,1641041396
507,3,1,33,40,262,1641041417
508,1,1,53,38,1908,1641041482
509,4,3,41,41,774,1641041518
510,2,1,42,34,145,1641041537
511,3,2,50,19,629,1641041546
512,5,1,60,26,1528,1641041637
513,5,4,34,23,529,1641041649
514,5,1,61,24,294,1641041682
515,3,1,47,28,480,1641041693
516,5,1,66,42,477,1641041695
517,3,1,67,28,936,1641041751
518,4,2,47,23,455,1641041802
519,5,1,24,14,340,1641041831
520,3,2,44,29,586,1641041892
521,5,1,35,31,1986,1641042009
522,5,4,31,27,583,1641042065
523,4,1,35,32,530,1641042066
524,2,3,53,15,1817,1641042110
525,4,1,36,26,511,1641042150
526,1,2,33,30,1485,1641042168
527,5,1,37,29,915,1641042185
528,3,1,49,38,1904,1641042186
529,5,1,53,39,942,1641042206
530,4,1,70,25,1857,1641042228
531,5,3,51,38,354,1641042233
532,5,2,51,27,823,1641042242
533,5,1,66,32,259,1641042316
534,4,1,72,51,990,1641042336
535,5,2,44,27,1990,1641042384
536,5,1,60,35,583,1641042411
537,3,1,49,12,1067,1641042433
538,5,1,30,32,607,1641042491
539,4,3,74,14,594,1641042494
540,4,1,46,36,1761,1641042503
541,3,1,50,36,610,1641042534
542,3,1,31,28,1698,1641042544
543,5,1,57,32,1384,1641042604
544,5,2,37,28,1027,1641042606
545,4,2,60,17,829,1641042677
546,4,1,55,24,1523,1641042767
547,4,1,53,22,1559,1641042879
548,4,1,45,36,580,1641042899
549,5,1,46,20,1065,1641043014
550,5,1,46,10,675,1641043029
551,4,1,59,31,1374,1641043084
552,3,1,39,25,1331,1641043142
553,5,1,69,36,1211,1641043181
554,4,2,40,34,23,1641043182
555,5,1,34,31,466,1641043185
556,5,2,30,32,1695,1641043240
557,4,2,21,38,1519,1641043274
558,5,2,67,34,320,1641043318
559,5,1,33,10,1970,1641043325
560,4,1,59,33,1664,1641043357
561,5,1,81,32,963,1641043366
562,5,2,38,26,409,1641043420
563,4,1,51,22,939,1641043443
564,4,3,51,19,1348,1641043463
565,2,1,31,37,739,1641043465
566,4,1,47,26,700,1641043487
567,4,2,30,40,391,1641043555
568,2,2,43,26,287,1641043588
569,5,1,33,16,78,1641043699
570,2,1,34,18,892,1641043709
571,5,1,36,15,914,1641043718
572,2,1,40,32,1281,1641043742
573,2,1,51,25,1868,1641043765
574,4,1,27,36,1362,1641043767
575,5,3,48,34,1877,1641043841
576,4,1,46,34,1157,1641043865
577,4,1,62,33,213,1641043871
578,2,1,52,27,435,1641043931
579,5,1,41,12,132,1641043961
580,5,3,39,39,1836,1641043993
581,4,1,58,31,52,1641044049
582,5,1,60,16,1732,1641044055
583,4,1,59,30,1523,1641044059
584,4,1,54,15,1044,1641044084
585,5,2,46,42,503,1641044189
586,4,1,42,31,1622,1641044198
587,2,1,31,35,515,1641044285
588,4,1,48,47,1204,1641044419
589,4,1,46,17,1030,1641044436
590,4,1,52,17,360,1641044447
591,4,1,23,33,833,1641044449
592,3,1,53,32,618,1641044498
593,3,1,51,32,1626,1641044508
594,5,1,32,32,1488,1641044516
595,4,1,43,29,411,1641044588
596,5,1,25,38,1938,1641044598
597,5,1,57,24,874,1641044604
598,5,1,67,37,158,1641044642
599,4,1,60,19,472,1641044645
600,5,1,39,37,967,1641044708
601,4,2,23,23,265,1641044769
602,5,1,63,14,1985,1641044793
603,4,1,56,16,121,1641044867
604,4,1,59,38,704,1641044871
605,5,1,38,40,1873,1641044893
606,4,1,65,20,1175,1641044941
607,3,1,11,18,984,1641044950
608,5,2,57,37,1282,1641044966
609,5,1,35,36,1245,1641045093
610,4,3,49,26,257,1641045162
611,4,1,29,15,684,1641045188
612,3,3,51,18,1181,1641045304
613,4,1,25,45,1897,1641045398
614,4,1,24,16,805,1641045405
615,4,3,42,21,1836,1641045407
616,5,1,23,33,539,1641045409
617,5,1,44,16,1398,1641045460
618,3,1,74,30,1729,1641045464
619,4,2,36,29,1187,1641045509
620,3,2,23,30,1731,1641045515
621,1,1,55,37,38,1641045520
622,5,1,37,34,833,1641045526
623,5,3,48,26,1137,1641045532
624,3,2,48,33,472,1641045652
625,3,1,50,36,945,1641045659
626,3,1,48,17,1303,1641045668
627,4,1,46,47,774,1641045677
628,5,1,49,29,1786,1641045692
629,5,3,65,31,250,1641045714
630,3,1,71,32,312,1641045719
631,5,1,44,16,1129,1641045741
632,4,1,31,40,1113,1641045742
633,5,1,40,19,1738,1641045752
634,4,2,52,9,1923,1641045824
635,1,3,65,30,1299,1641045878
636,5,1,53,38,466,1641045897
637,1,2,52,27,332,1641045917
638,3,1,33,20,1912,1641046142
639,4,1,53,37,1547,1641046147
640,4,1,40,24,1338,1641046174
641,4,1,29,46,343,1641046229
642,3,1,50,16,823,1641046234
643,4,1,31,30,1781,1641046257
644,2,1,67,40,1484,1641046325
645,5,1,39,30,257,1641046393
646,4,1,35,25,1352,1641046394
647,2,1,41,26,1981,1641046405
648,5,1,29,15,2002,1641046521
649,4,1,47,23,1394,1641046532
650,5,2,41,5,1724,1641046566
651,3,1,74,13,989,1641046735
652,2,1,47,31,2004,1641046815
653,3,1,46,47,1661,1641046835
654,5,1,40,51,1637,1641046856
655,5,1,48,18,1508,1641046891
656,5,2,34,12,1814,1641046909
657,4,1,28,25,990,1641046988
658,4,2,28,52,1334,1641047012
659,2,1,27,31,559,1641047053
660,2,1,64,30,1153,1641047166
661,4,2,48,35,1296,1641047274
662,5,1,38,23,1884,1641047278
663,5,1,43,52,751,1641047337
664,4,1,65,39,1546,1641047400
665,5,1,66,49,207,1641047430
666,4,2,40,12,417,1641047438
667,3,1,10,37,370,1641047574
668,2,1,45,22,1987,1641047627
669,5,1,66,41,368,1641047668
670,5,1,44,28,704,1641047684
671,2,1,54,22,1745,1641047729
672,5,2,38,5,402,1641047754
673,1,1,45,20,1692,1641047779
674,4,1,31,31,1352,1641047868
675,4,1,26,24,73,1641047880
676,4,1,37,5,1849,1641047892
677,5,1,33,26,612,1641047901
678,3,1,44,32,533,1641047922
679,3,1,58,19,1147,1641047942
680,1,1,49,38,414,1641047968
681,4,2,54,13,640,1641047976
682,5,1,32,19,1284,1641047999
683,5,1,38,26,129,1641048263
684,4,3,54,38,327,1641048298
685,4,2,46,33,544,1641048386
686,4,1,34,38,1641,1641048389
687,5,1,53,39,1187,1641048397
688,4,1,57,27,344,1641048499
689,5,2,47,26,593,1641048507
690,4,1,28,50,177,1641048597
691,4,1,21,48,1321,1641048620
692,4,1,33,32,114,1641048627
693,3,1,57,22,715,1641048642
694,4,1,43,31,1485,1641048692
695,5,1,26,27,449,1641048822
696,5,1,31,19,731,1641048828
697,5,1,56,25,1504,1641048851
698,4,1,41,41,486,1641049010
699,5,1,49,6,155,1641049021
700,3,1,68,32,836,1641049074
701,4,1,53,15,93,1641049077
702,3,1,50,30,1016,1641049105
703,5,2,19,29,1948,1641049223
704,2,1,65,27,1951,1641049233
705,5,4,80,30,1467,1641049282
706,5,1,28,27,2009,1641049376
707,5,1,27,51,793,1641049508
708,5,4,73,32,110,1641049521
709,3,1,52,16,8,1641049554
710,4,4,59,41,1557,1641049651
711,5,1,32,24,536,1641049740
712,4,1,76,37,557,1641049898
713,3,2,51,29,619,1641049924
714,4,2,67,28,262,1641049956
715,5,3,23,29,895,1641049959
716,5,1,28,42,413,1641049964
717,4,3,63,26,394,1641049979
718,5,1,59,30,1653,1641050002
719,4,1,84,30,1553,1641050027
720,5,2,27,43,1669,1641050060
721,5,1,16,35,1209,1641050076
722,3,1,40,30,656,1641050077
723,4,1,38,30,1291,1641050102
724,5,1,51,33,324,1641050194
725,4,1,47,36,480,1641050366
726,4,1,51,15,350,1641050456
727,4,1,56,26,1846,1641050489
728,4,2,30,16,1284,1641050627
729,5,1,29,41,460,1641050665
730,4,1,54,30,336,1641050732
731,4,1,52,22,1605,1641050750
732,5,1,49,56,911,1641050802
733,4,1,26,18,1673,1641050841
734,4,2,68,26,205,1641050869
735,5,1,62,38,1351,1641050898
736,3,1,23,28,30,1641050907
737,5,1,33,37,237,1641050950
738,2,1,61,40,1139,1641050952
739,4,3,12,27,1926,1641050986
740,5,1,22,45,1855,1641051000
741,5,1,19,28,353,1641051027
742,5,1,54,25,1764,1641051062
743,5,1,75,26,1003,1641051107
744,4,1,26,40,637,1641051113
745,3,2,51,41,22,1641051190
746,5,1,11,15,114,1641051194
747,4,1,36,36,1382,1641051314
748,3,2,22,28,390,1641051365
749,5,1,58,36,1293,1641051541
750,5,1,39,9,714,1641051656
751,3,2,33,21,1808,1641051891
752,1,1,37,30,1527,1641051937
753,4,2,77,22,158,1641051988
754,4,1,37,32,584,1641052014
755,5,1,24,24,163,1641052147
756,4,1,50,44,1209,1641052174
757,5,1,40,35,1169,1641052233
758,4,1,73,45,583,1641052255
759,4,1,45,49,451,1641052356
760,3,1,54,29,1170,1641052400
761,4,1,49,36,1912,1641052420
762,4,1,47,22,1933,1641052470
763,5,1,61,36,272,1641052547
764,5,1,15,29,792,1641052561
765,2,2,44,27,1490,1641052591
766,5,1,62,37,329,1641052655
767,4,1,50,28,464,1641052703
768,4,1,19,42,1963,1641052951
769,4,2,38,42,924,1641053049
770,4,1,41,22,574,1641053120
771,3,3,35,29,1031,1641053183
772,3,1,34,18,322,1641053197
773,5,1,36,27,805,1641053202
774,5,1,42,30,234,1641053228
775,3,1,56,29,838,1641053256
776,4,1,48,23,1765,1641053425
777,5,1,17,29,630,1641053467
778,4,1,49,48,1358,1641053512
779,3,1,26,14,440,1641053537
780,3,1,37,40,843,1641053723
781,4,1,43,23,614,1641053757
782,5,1,47,31,684,1641053819
783,4,1,27,38,825,1641053936
784,3,1,60,31,224,1641053955
785,5,1,24,29,1227,1641054051
786,4,1,49,19,2003,1641054078
787,5,2,34,33,1709,1641054109
788,4,1,28,27,1170,1641054151
789,4,1,44,23,1585,1641054171
790,4,2,68,31,304,1641054255
791,1,1,35,31,1771,1641054451
792,4,2,60,19,1369,1641054460
793,4,2,46,22,1048,1641054503
794,3,2,72,29,328,1641054605
795,4,3,72,37,1750,1641054671
796,4,1,51,33,499,1641054681
797,4,1,42,28,359,1641054816
798,4,1,28,36,307,1641054845
